NU_ANO_CENSO,CO_IES,CO_CURSO,NO_CURSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF
2014,165,1258872,ENGENHARIA DE PRODUÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,5083,ENGENHARIA ELETRÔNICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,5068,ENGENHARIA ELÉTRICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,18597,FISIOTERAPIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,5075,FONOAUDIOLOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,1188379,GESTÃO DE RECURSOS HUMANOS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,5077,HISTÓRIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,22219,JORNALISMO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,22218,LETRAS - LÍNGUA PORTUGUESA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,44051,LETRAS - PORTUGUÊS E ESPANHOL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,31087,LETRAS - PORTUGUÊS E INGLÊS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,88535,MARKETING,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,5085,MODA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,61792,MODA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,88531,NEGÓCIOS IMOBILIÁRIOS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,51564,NUTRIÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,18595,ODONTOLOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,5071,PEDAGOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,88533,PROCESSOS GERENCIAIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,18596,PSICOLOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,1283291,RELAÇÕES INTERNACIONAIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,5073,SERVIÇO SOCIAL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,1258875,SISTEMAS DE INFORMAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,165,5074,TURISMO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,5227,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,123846,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1172852,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,111732,BIOMEDICINA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,5231,CIÊNCIAS BIOLÓGICAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,305231,CIÊNCIAS BIOLÓGICAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,5233,CIÊNCIAS CONTÁBEIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1172853,CIÊNCIAS CONTÁBEIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,29882,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1116853,DESIGN GRÁFICO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,5236,DIREITO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,5223,EDUCAÇÃO FÍSICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,305223,EDUCAÇÃO FÍSICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,66349,ENFERMAGEM,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,5221,FISIOTERAPIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1149644,GEOGRAFIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,107584,GESTÃO AMBIENTAL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,103420,GESTÃO DE RECURSOS HUMANOS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1129260,GESTÃO DE RECURSOS HUMANOS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1134429,GESTÃO DE RECURSOS HUMANOS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1172860,GESTÃO DE RECURSOS HUMANOS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1177279,GESTÃO HOSPITALAR,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1129262,HISTÓRIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,29381,JORNALISMO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,28064,LETRAS - LÍNGUA PORTUGUESA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,29378,LETRAS - PORTUGUÊS E INGLÊS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,103418,LOGÍSTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,123839,LOGÍSTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1129259,LOGÍSTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1172862,LOGÍSTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,107586,MARKETING,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,123837,MARKETING,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1172863,MARKETING,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1262930,MARKETING,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,5226,MATEMÁTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,18598,MEDICINA VETERINÁRIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,103265,NUTRIÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1262931,PEDAGOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,103416,PROCESSOS GERENCIAIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1119030,PROCESSOS GERENCIAIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1134463,PROCESSOS GERENCIAIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1134846,PROCESSOS GERENCIAIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1134847,PROCESSOS GERENCIAIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1172866,PROCESSOS GERENCIAIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,123835,RECURSOS HUMANOS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1116854,REDES DE COMPUTADORES,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,5228,SERVIÇO SOCIAL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,1172855,SISTEMA DE INFORMAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,176,5238,SISTEMAS DE INFORMAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,190,5345,MEDICINA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,191,5348,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,191,5347,CIÊNCIAS CONTÁBEIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,192,5353,CIÊNCIAS BIOLÓGICAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,192,305353,CIÊNCIAS BIOLÓGICAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,192,5351,FÍSICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,192,305351,FÍSICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,192,27554,LETRAS - INGLÊS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,192,31093,LETRAS - PORTUGUÊS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,192,5355,PEDAGOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,192,65230,PROGRAMA ESPECIAL DE FORMAÇÃO DE DOCENTE,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,192,65232,PROGRAMA ESPECIAL DE FORMAÇÃO DE DOCENTE,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,192,65234,PROGRAMA ESPECIAL DE FORMAÇÃO DE DOCENTE,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,192,5352,QUÍMICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,192,305352,QUÍMICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,193,5367,ENGENHARIA CIVIL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,193,5368,ENGENHARIA MECÂNICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,194,28072,ENFERMAGEM,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,195,5381,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,195,5380,CIÊNCIAS CONTÁBEIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,195,5383,CIÊNCIAS ECONÔMICAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,195,5382,DIREITO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,202,5469,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,202,5468,CIÊNCIAS CONTÁBEIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,202,1058329,ENGENHARIA AMBIENTAL E SANITÁRIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,202,1058330,ENGENHARIA CIVIL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,202,1058327,ENGENHARIA DE PRODUÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,202,1058328,ENGENHARIA MECÂNICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,220,18150,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,220,5819,CIÊNCIAS CONTÁBEIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,220,5818,PEDAGOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,240,6115,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,240,6116,ARQUITETURA E URBANISMO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,240,6118,CIÊNCIAS BIOLÓGICAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,240,306118,CIÊNCIAS BIOLÓGICAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,240,6120,DIREITO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,240,6129,ENGENHARIA CIVIL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,240,6128,ENGENHARIA ELÉTRICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,240,6130,ENGENHARIA MECÂNICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,240,6124,PSICOLOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,117296,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1153667,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1153682,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1153694,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,96306,ARQUITETURA E URBANISMO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1185667,BIOLOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,19242,CIÊNCIA DA COMPUTAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,6634,CIÊNCIAS BIOLÓGICAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,6621,CIÊNCIAS CONTÁBEIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1153668,CIÊNCIAS CONTÁBEIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1153684,CIÊNCIAS CONTÁBEIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,6620,CIÊNCIAS ECONÔMICAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,29947,COMUNICAÇÃO SOCIAL - JORNALISMO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,27567,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,6622,DIREITO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,62584,EDUCAÇÃO FÍSICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,103950,EDUCAÇÃO FÍSICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1153690,EDUCAÇÃO FÍSICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1185746,EDUCAÇÃO FÍSICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,54385,ENFERMAGEM,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1153685,ENFERMAGEM,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,6629,ENGENHARIA CIVIL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1153692,ENGENHARIA CIVIL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1204695,ENGENHARIA CIVIL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,96300,ENGENHARIA DE PETRÓLEO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,96304,ENGENHARIA DE PRODUÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1153693,ENGENHARIA DE PRODUÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1178674,ENGENHARIA ELÉTRICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1178686,ENGENHARIA ELÉTRICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1279298,ENGENHARIA MECÂNICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1153691,ESTÉTICA E COSMETOLOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,70907,ESTÉTICA E COSMÉTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,54382,FARMÁCIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1153660,FARMÁCIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1153688,FARMÁCIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,6631,FISIOTERAPIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1153689,FISIOTERAPIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,111914,GASTRONOMIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,6626,GEOGRAFIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1279297,GESTÃO DE RECURSOS HUMANOS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,6625,HISTÓRIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,19241,INFORMÁTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,73254,LETRAS - ESPANHOL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,25890,LETRAS - INGLÊS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,31110,LETRAS - PORTUGUÊS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,97003,LOGÍSTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1171194,LOGÍSTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,62576,MARKETING,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,117434,MARKETING,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,6633,MATEMÁTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,54387,NUTRIÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,114044,PEDAGOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,123157,PSICOLOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,6623,SERVIÇO SOCIAL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,1153683,SERVIÇO SOCIAL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,277,62582,TURISMO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,278,6663,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,278,6668,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,278,6664,CIÊNCIAS CONTÁBEIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,278,18318,GEOGRAFIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,278,1100614,GEOGRAFIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,278,18317,HISTÓRIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,278,1103908,INFORMÁTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,278,28132,LETRAS - INGLÊS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,278,29948,LETRAS - LÍNGUA PORTUGUESA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,278,1103970,LETRAS - PORTUGUÊS E ESPANHOL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,278,6665,PEDAGOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,278,150241,PROCESSOS GERENCIAIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,278,1258622,SERVIÇO SOCIAL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,279,23342,COMUNICAÇÃO SOCIAL  - RADIALISMO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,279,102586,DIREITO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,279,27569,JORNALISMO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,279,79490,JORNALISMO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,279,28133,PUBLICIDADE E PROPAGANDA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,279,79491,PUBLICIDADE E PROPAGANDA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,279,31625,RELAÇÕES PÚBLICAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,279,6681,TURISMO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,66353,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,92465,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,1214185,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,1305707,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,1214181,CIÊNCIAS CONTÁBEIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,1258977,CIÊNCIAS CONTÁBEIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,66354,DIREITO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,74148,ENFERMAGEM,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,123184,ENFERMAGEM,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,1305708,ENGENHARIA CIVIL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,1305713,ENGENHARIA DE PRODUÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,5001053,ESTÉTICA E COSMÉTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,76870,GESTÃO DE RECURSOS HUMANOS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,1305709,GESTÃO DE RECURSOS HUMANOS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,5001052,GESTÃO DE RECURSOS HUMANOS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,5001054,GESTÃO DE RECURSOS HUMANOS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,1305710,LOGÍSTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,5001050,LOGÍSTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,5001051,MARKETING,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,75821,MEDICINA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,472,75823,ODONTOLOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,10437,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,22378,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1203774,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1203777,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1202815,BIOLOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,32250,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,10435,DIREITO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,10440,EDUCAÇÃO FÍSICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1202819,ENFERMAGEM,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1202822,ENGENHARIA AMBIENTAL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1203782,ENGENHARIA AMBIENTAL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1203784,ENGENHARIA AMBIENTAL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1202820,ENGENHARIA CIVIL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1203783,ENGENHARIA CIVIL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1203786,ENGENHARIA CIVIL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1144683,ENGENHARIA DE PRODUÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1203788,ENGENHARIA DE PRODUÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1203794,ENGENHARIA DE PRODUÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1202823,ENGENHARIA MECÂNICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1203789,ENGENHARIA MECÂNICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1203798,ENGENHARIA MECÂNICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,19243,FISIOTERAPIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,10443,FÍSICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,10439,GEOGRAFIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,10438,HISTÓRIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,68584,LETRAS - INGLÊS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,55618,LETRAS - PORTUGUÊS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,10444,MATEMÁTICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,20923,PEDAGOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,1203805,PEDAGOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,516,55486,SISTEMA DE INFORMAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,10678,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,31802,CIÊNCIAS BIOLÓGICAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,10679,CIÊNCIAS CONTÁBEIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,58455,EDUCAÇÃO FÍSICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,358455,EDUCAÇÃO FÍSICA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,40736,ENFERMAGEM,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,1156436,ENFERMAGEM,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,86689,ENGENHARIA AMBIENTAL E SANITÁRIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,86701,FARMÁCIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,58453,FISIOTERAPIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,86699,FONOAUDIOLOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,86697,GESTÃO DE RECURSOS HUMANOS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,114584,MARKETING,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,86703,NUTRIÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,10682,PSICOLOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,522,52797,PSICOLOGIA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,528,10867,ADMINISTRAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,528,59962,ARQUITETURA E URBANISMO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,528,113962,ARTES CÊNICAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,528,114286,CIÊNCIA DA COMPUTAÇÃO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,528,1151681,CIÊNCIAS BIOLÓGICAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,528,10870,CIÊNCIAS ECONÔMICAS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,528,10859,CIÊNCIAS SOCIAIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,528,310859,CIÊNCIAS SOCIAIS,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,528,87202,COMUNICAÇÃO SOCIAL - CINEMA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,528,22389,COMUNICAÇÃO SOCIAL - JORNALISMO,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,528,28302,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,528,28299,DESENHO INDUSTRIAL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,528,35407,DESENHO INDUSTRIAL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
2014,528,101330,DESENHO INDUSTRIAL,Sudeste,3.0,Rio de Janeiro,RJ,33.0
